"Time"	"Standard force"	"Standard travel"
"s"	"N"	"mm"
90,6705	0,401646	0,246462
90,7705	0,423958	0,246742
90,8705	0,393096	0,247018
90,9705	0,425151	0,247319
91,0705	0,4463	0,247581
91,1705	0,400581	0,247852
91,2705	0,420486	0,248145
91,3705	0,415985	0,248417
91,4705	0,44391	0,248699
91,5705	0,433875	0,248967
91,6705	0,425207	0,249244
91,7705	0,41385	0,249516
91,8705	0,417812	0,249796
91,9705	0,41727	0,250077
92,0705	0,438674	0,250368
92,1705	0,4145	0,250644
92,2705	0,420932	0,250913
92,3705	0,396769	0,251199
92,4705	0,440325	0,251474
92,5705	0,430844	0,251743
92,6705	0,430593	0,252023
92,7705	0,421034	0,252314
92,8705	0,416155	0,252574
92,9705	0,418528	0,252849
93,0705	0,393429	0,253139
93,1705	0,436878	0,253423
93,2705	0,412681	0,253695
93,3705	0,424991	0,253964
93,4705	0,390185	0,254245
93,5705	0,418269	0,254523
93,6705	0,416876	0,254815
93,7705	0,415965	0,255074
93,8705	0,414045	0,255359
93,9705	0,408151	0,255636
94,0705	0,414553	0,255913
94,1705	0,438663	0,256197
94,2705	0,400152	0,256471
94,3705	0,392433	0,256735
94,4705	0,445888	0,257019
94,5705	0,427538	0,257305
94,6705	0,407208	0,257584
94,7705	0,437123	0,257867
94,8705	0,435521	0,258135
94,9705	0,400992	0,258411
95,0705	0,436957	0,258687
95,1705	0,409423	0,258977
95,2705	0,41475	0,259249
95,3705	0,424722	0,259523
95,4705	0,401304	0,259803
95,5705	0,413642	0,260082
95,6705	0,428216	0,260356
95,7705	0,438067	0,260638
95,8705	0,420149	0,260909
95,9705	0,399969	0,261184
96,0705	0,423172	0,26147
96,1705	0,429958	0,261751
96,2705	0,428071	0,262014
96,3705	0,422061	0,262313
96,4705	0,426542	0,262582
96,5705	0,435537	0,262842
96,6705	0,435657	0,263131
96,7705	0,395112	0,263417
96,8705	0,414814	0,263685
96,9705	0,401327	0,263966
97,0705	0,409797	0,264256
97,1705	0,40146	0,264517
97,2705	0,432795	0,264802
97,3705	0,443094	0,265087
97,4705	0,391709	0,265355
97,5705	0,415051	0,265636
97,6705	0,417927	0,265923
97,7705	0,428387	0,266189
97,8705	0,422359	0,266466
97,9705	0,439892	0,266744
98,0705	0,432153	0,267031
98,1705	0,413503	0,267307
98,2705	0,415471	0,267586
98,3705	0,426285	0,26786
98,4705	0,420819	0,268128
98,5705	0,427731	0,268418
98,6705	0,400287	0,268694
98,7705	0,403168	0,268967
98,8705	0,402573	0,269246
98,9705	0,411473	0,26953
99,0705	0,406184	0,26979
99,1705	0,421344	0,270081
99,2705	0,39683	0,270374
99,3705	0,421691	0,270649
99,4705	0,402481	0,270914
99,5705	0,414582	0,271193
99,6705	0,413144	0,271474
99,7705	0,427064	0,271746
99,8705	0,414438	0,272022
99,9705	0,437241	0,2723
100,071	0,429089	0,272587
100,171	0,433331	0,272862
100,271	0,412463	0,273131
100,371	0,405518	0,273406
100,471	0,431254	0,273695
100,571	0,446322	0,273965
100,671	0,426308	0,274248
100,771	0,434244	0,274522
100,871	0,40843	0,274804
100,971	0,445475	0,275077
101,071	0,406361	0,275361
101,171	0,421218	0,275624
101,271	0,455214	0,275922
101,371	0,445145	0,276203
101,471	0,434871	0,276464
101,571	0,419685	0,276739
101,671	0,418136	0,277023
101,771	0,411107	0,277307
101,871	0,418331	0,277586
101,971	0,424088	0,27786
102,071	0,438039	0,278129
102,171	0,461524	0,278409
102,271	0,421081	0,278703
102,371	0,453128	0,278979
102,471	0,41079	0,279249
102,571	0,391022	0,279518
102,671	0,42857	0,279806
102,771	0,417672	0,280078
102,871	0,430279	0,280353
102,971	0,415262	0,280636
103,071	0,438088	0,280917
103,171	0,425322	0,281191
103,271	0,391546	0,281469
103,371	0,396635	0,281758
103,471	0,413781	0,282029
103,571	0,402865	0,282308
103,671	0,427029	0,282582
103,771	0,418472	0,282866
103,871	0,415021	0,283139
103,971	0,410554	0,283409
104,071	0,406445	0,283692
104,171	0,39573	0,283967
104,271	0,427285	0,28424
104,371	0,433407	0,284524
104,471	0,422631	0,284801
104,571	0,4099	0,285084
104,671	0,426338	0,285358
104,771	0,453803	0,285628
104,871	0,415883	0,285903
104,971	0,425661	0,286188
105,071	0,418054	0,286466
105,171	0,408446	0,286746
105,271	0,383383	0,287033
105,371	0,420126	0,287296
105,471	0,414461	0,287587
105,571	0,423306	0,287867
105,671	0,41683	0,288133
105,771	0,415579	0,288419
105,871	0,397012	0,288692
105,971	0,455976	0,288967
106,071	0,396627	0,289249
106,171	0,392748	0,289523
106,271	0,392827	0,289794
106,371	0,407928	0,290083
106,471	0,440144	0,290365
106,571	0,422507	0,290633
106,671	0,422286	0,290924
106,771	0,423614	0,291192
106,871	0,422799	0,291469
106,971	0,414446	0,29174
107,071	0,438318	0,292022
107,171	0,42385	0,292304
107,271	0,408895	0,292573
107,371	0,395911	0,292856
107,471	0,42908	0,29314
107,571	0,422307	0,293409
107,671	0,391912	0,293695
107,771	0,417831	0,293964
107,871	0,398468	0,294242
107,971	0,443131	0,294521
108,071	0,441347	0,294816
108,171	0,414441	0,295079
108,271	0,429595	0,295352
108,371	0,430138	0,295642
108,471	0,419953	0,295905
108,571	0,40932	0,296195
108,671	0,410391	0,296471
108,771	0,418909	0,296747
108,871	0,418181	0,297024
108,971	0,403502	0,297311
109,071	0,411704	0,297575
109,171	0,417473	0,297846
109,271	0,42441	0,298141
109,371	0,409658	0,298421
109,471	0,433911	0,29869
109,571	0,415455	0,298965
109,671	0,429285	0,299252
109,771	0,410814	0,29953
109,871	0,416178	0,299814
109,971	0,407358	0,300081
110,071	0,422692	0,300349
110,171	0,412888	0,300628
110,271	0,413861	0,300915
110,371	0,435749	0,301201
110,471	0,424805	0,301474
110,571	0,428966	0,301734
110,671	0,43923	0,302026
110,771	0,424177	0,302315
110,871	0,417459	0,302579
110,971	0,406249	0,302847
111,071	0,421706	0,303123
111,171	0,40912	0,303421
111,271	0,442693	0,303698
111,371	0,452062	0,303968
111,471	0,409183	0,304243
111,571	0,419409	0,304521
111,671	0,429841	0,304819
111,771	0,430965	0,305085
111,871	0,416997	0,305346
111,971	0,411971	0,305635
112,071	0,430768	0,30592
112,171	0,430444	0,306191
112,271	0,4171	0,306467
112,371	0,421394	0,30675
112,471	0,436625	0,30703
112,571	0,399885	0,307296
112,671	0,418924	0,307579
112,771	0,412016	0,307864
112,871	0,449715	0,308143
112,971	0,429305	0,308414
113,071	0,396085	0,308695
113,171	0,419524	0,308965
113,271	0,413018	0,309238
113,371	0,421151	0,309526
113,471	0,421654	0,309808
113,571	0,437887	0,310091
113,671	0,423849	0,310371
113,771	0,405756	0,310635
113,871	0,42503	0,310903
113,971	0,405989	0,311198
114,071	0,401704	0,311483
114,171	0,433084	0,311746
114,271	0,442847	0,312013
114,371	0,463618	0,312304
114,471	0,419463	0,312582
114,571	0,438731	0,312863
114,671	0,427635	0,31313
114,771	0,433384	0,313409
114,871	0,432976	0,313693
114,971	0,420965	0,31398
115,071	0,420855	0,314245
115,171	0,435457	0,314517
115,271	0,419525	0,314813
115,371	0,406239	0,315085
115,471	0,417831	0,315353
115,571	0,399299	0,315623
115,671	0,414024	0,315913
115,771	0,411724	0,31619
115,871	0,429897	0,316475
115,971	0,406532	0,316751
116,071	0,443513	0,317024
116,171	0,440684	0,317293
116,271	0,389092	0,317578
116,371	0,427019	0,317864
116,471	0,404048	0,318135
116,571	0,413493	0,31841
116,671	0,42246	0,318705
116,771	0,435053	0,318965
116,871	0,42859	0,319249
116,971	0,426256	0,319532
117,071	0,430778	0,319795
117,171	0,412708	0,320082
117,271	0,395218	0,320369
117,371	0,398561	0,320637
117,471	0,446574	0,320904
117,571	0,435507	0,321193
117,671	0,4012	0,32147
117,771	0,427559	0,321752
117,871	0,410887	0,322028
117,971	0,410304	0,3223
118,071	0,43558	0,322579
118,171	0,416373	0,322861
118,271	0,417573	0,323131
118,371	0,407219	0,3234
118,471	0,428037	0,323694
118,571	0,393784	0,323976
118,671	0,428185	0,324252
118,771	0,421426	0,324526
118,871	0,435748	0,324799
118,971	0,419652	0,325079
119,071	0,415292	0,325366
119,171	0,455245	0,325628
119,271	0,424449	0,325921
119,371	0,408212	0,326197
119,471	0,442702	0,326469
119,571	0,422959	0,326731
119,671	0,429781	0,327026
119,771	0,432711	0,327308
119,871	0,436853	0,32757
119,971	0,442495	0,327859
120,071	0,406404	0,328151
120,171	0,428577	0,32841
120,271	0,425838	0,32868
120,371	0,428111	0,328966
120,471	0,436463	0,329248
120,571	0,447076	0,329533
120,671	0,446164	0,329794
120,771	0,445692	0,330082
120,871	0,405661	0,330364
120,971	0,465302	0,330632
121,071	0,423031	0,330907
121,171	0,421581	0,331192
121,271	0,440299	0,331472
121,371	0,440608	0,331748
121,471	0,435012	0,332027
121,571	0,429197	0,3323
121,671	0,42861	0,332571
121,771	0,422919	0,332851
121,871	0,468671	0,333128
121,971	0,432376	0,333406
122,071	0,442773	0,333694
122,171	0,459102	0,333972
122,271	0,480356	0,334242
122,371	0,457095	0,334527
122,471	0,480443	0,334801
122,571	0,487366	0,335082
122,671	0,460625	0,335364
122,771	0,497984	0,335631
122,871	0,4814	0,335914
122,971	0,483412	0,3362
123,071	0,513558	0,33647
123,171	0,525073	0,336744
123,271	0,527873	0,337018
123,371	0,535296	0,337299
123,471	0,500305	0,337576
123,571	0,574886	0,337861
123,671	0,560409	0,338136
123,771	0,528335	0,338416
123,871	0,538171	0,338687
123,971	0,547987	0,338956
124,071	0,571534	0,339247
124,171	0,586395	0,339518
124,271	0,609309	0,33981
124,371	0,605753	0,340084
124,471	0,619525	0,340357
124,571	0,610643	0,340637
124,671	0,63154	0,340913
124,771	0,624979	0,341186
124,871	0,642548	0,341457
124,971	0,651199	0,341747
125,071	0,693279	0,342024
125,171	0,672695	0,342295
125,271	0,698131	0,342586
125,371	0,707107	0,342858
125,471	0,745405	0,343135
125,571	0,751261	0,343422
125,671	0,753928	0,343685
125,771	0,775239	0,343965
125,871	0,817502	0,34425
125,971	0,816942	0,344522
126,071	0,83923	0,3448
126,171	0,848724	0,345069
126,271	0,85471	0,34536
126,371	0,911003	0,345632
126,471	0,911777	0,345911
126,571	0,928609	0,346189
126,671	0,943578	0,346462
126,771	1,01205	0,346753
126,871	0,984082	0,347019
126,971	1,00795	0,3473
127,071	1,04802	0,347582
127,171	1,03079	0,34786
127,271	1,09549	0,348135
127,371	1,10771	0,34841
127,471	1,12364	0,348699
127,571	1,15262	0,348969
127,671	1,17117	0,349237
127,771	1,17285	0,349528
127,871	1,19896	0,349807
127,971	1,22292	0,350074
128,071	1,26576	0,350361
128,171	1,28605	0,350627
128,271	1,30999	0,350907
128,371	1,34447	0,3512
128,471	1,38123	0,351475
128,571	1,36533	0,351743
128,671	1,43753	0,352033
128,771	1,43596	0,352298
128,871	1,48108	0,352555
128,971	1,51207	0,35286
129,071	1,53505	0,353154
129,171	1,54834	0,353408
129,271	1,60081	0,35368
129,371	1,60564	0,353972
129,471	1,6706	0,354253
129,571	1,71045	0,354531
129,671	1,73658	0,354804
129,771	1,76733	0,355069
129,871	1,77999	0,355356
129,971	1,80282	0,355645
130,071	1,86667	0,355912
130,171	1,87426	0,356192
130,271	1,91004	0,356471
130,371	1,92818	0,356743
130,471	1,97261	0,357035
130,571	1,99865	0,357305
130,671	2,02488	0,357576
130,771	2,04586	0,357855
130,871	2,08213	0,358139
130,971	2,15776	0,358418
131,071	2,15445	0,358688
131,171	2,2058	0,358964
131,271	2,22351	0,359256
131,371	2,27636	0,359534
131,471	2,30518	0,359806
131,571	2,33827	0,360076
131,671	2,34056	0,360346
131,771	2,42852	0,360649
131,871	2,44404	0,360915
131,971	2,47648	0,361188
132,071	2,53126	0,36147
132,171	2,56366	0,361755
132,271	2,60474	0,36202
132,371	2,63019	0,3623
132,471	2,66326	0,362574
132,571	2,67451	0,362853
132,671	2,72695	0,363139
132,771	2,76364	0,363413
132,871	2,81389	0,363702
132,971	2,82813	0,363959
133,071	2,85415	0,364245
133,171	2,91141	0,364535
133,271	2,95409	0,3648
133,371	2,97838	0,365071
133,471	3,03809	0,365363
133,571	3,06486	0,36565
133,671	3,12022	0,365909
133,771	3,14977	0,366181
133,871	3,20283	0,366471
133,971	3,23872	0,366745
134,071	3,31472	0,367021
134,171	3,34498	0,367302
134,271	3,35982	0,367579
134,371	3,40366	0,367849
134,471	3,46724	0,368132
134,571	3,49837	0,368427
134,671	3,54327	0,368695
134,771	3,5908	0,368968
134,871	3,63791	0,369251
134,971	3,66478	0,369513
135,071	3,72452	0,369798
135,171	3,77217	0,370084
135,271	3,81189	0,370362
135,371	3,87643	0,370627
135,471	3,90644	0,370911
135,571	3,98131	0,371197
135,671	4,00409	0,371472
135,771	4,05467	0,37174
135,871	4,09799	0,372034
135,971	4,15855	0,372292
136,071	4,20319	0,372572
136,171	4,2623	0,372854
136,271	4,30678	0,373142
136,371	4,3688	0,37341
136,471	4,40246	0,373693
136,571	4,45595	0,373968
136,671	4,51966	0,374251
136,771	4,54552	0,374521
136,871	4,61017	0,374807
136,971	4,68998	0,37508
137,071	4,74301	0,375354
137,171	4,79323	0,375637
137,271	4,84051	0,375911
137,371	4,89714	0,37618
137,471	4,95981	0,376471
137,571	4,99547	0,376765
137,671	5,05475	0,377021
137,771	5,1432	0,377298
137,871	5,19849	0,377581
137,971	5,24232	0,377861
138,071	5,32638	0,378133
138,171	5,35549	0,378411
138,271	5,41592	0,378705
138,371	5,49212	0,378968
138,471	5,54703	0,379249
138,571	5,60244	0,379533
138,671	5,66776	0,379797
138,771	5,74261	0,380073
138,871	5,76284	0,380361
138,971	5,85634	0,380633
139,071	5,87359	0,38092
139,151	5,97723	0,381139
139,251	5,9997	0,381408
139,351	6,05547	0,38169
139,451	6,14861	0,381975
139,551	6,2066	0,382235
139,651	6,2534	0,38252
139,751	6,32449	0,382804
139,851	6,373	0,383083
139,951	6,46317	0,383366
140,051	6,47347	0,383632
140,151	6,54709	0,383914
140,251	6,63678	0,384186
140,351	6,68671	0,384467
140,451	6,75137	0,384759
140,551	6,83386	0,385028
140,651	6,87949	0,385304
140,751	6,93914	0,385572
140,851	7,01726	0,38586
140,951	7,08075	0,386145
141,051	7,14958	0,386411
141,151	7,2095	0,3867
141,251	7,26364	0,386966
141,349	7,36695	0,38724
141,449	7,41122	0,387516
141,549	7,47813	0,387792
141,649	7,53147	0,388077
141,731	7,6342	0,388305
141,831	7,6798	0,388577
141,931	7,75021	0,388858
142,031	7,79697	0,389134
142,131	7,87497	0,389411
142,231	7,92729	0,389698
142,327	8,03678	0,389959
142,427	8,09	0,390238
142,527	8,12756	0,390523
142,627	8,20178	0,390788
142,727	8,29156	0,391065
142,827	8,33139	0,391347
142,927	8,3904	0,391626
143,027	8,45822	0,391902
143,127	8,53961	0,392182
143,227	8,62853	0,392449
143,327	8,66345	0,392738
143,427	8,74569	0,393023
143,527	8,8276	0,393298
143,627	8,88569	0,393567
143,727	8,93709	0,393845
143,827	8,99676	0,394128
143,911	9,09925	0,394365
144,011	9,14657	0,394635
144,111	9,18737	0,394916
144,205	9,291	0,395173
144,305	9,35223	0,395447
144,405	9,43103	0,395723
144,505	9,49058	0,396011
144,605	9,54236	0,396283
144,673	9,6479	0,396475
144,773	9,70252	0,396758
144,873	9,75403	0,397035
144,973	9,84325	0,397311
145,073	9,8974	0,397591
145,173	9,9595	0,397863
145,269	10,072	0,398125
145,369	10,101	0,398398
145,449	10,203	0,398634
145,549	10,2499	0,398906
145,649	10,3283	0,399182
145,749	10,3855	0,399465
145,833	10,4904	0,399698
145,933	10,5191	0,399975
146,033	10,6149	0,400253
146,133	10,6815	0,400528
146,229	10,7818	0,400798
146,329	10,858	0,401077
146,429	10,9342	0,401361
146,529	11,003	0,401637
146,629	11,0589	0,401902
146,729	11,1405	0,402183
146,829	11,2129	0,402469
146,929	11,2995	0,402739
147,029	11,3869	0,403017
147,129	11,4379	0,40329
147,229	11,5128	0,403582
147,329	11,6021	0,403858
147,429	11,6938	0,404128
147,529	11,7711	0,40441
147,629	11,8239	0,404678
147,729	11,8956	0,404969
147,823	12,006	0,405227
147,923	12,0677	0,405503
148,023	12,1164	0,40578
148,109	12,2369	0,406019
148,209	12,3114	0,406288
148,309	12,3816	0,406576
148,409	12,4321	0,40685
148,489	12,534	0,40707
148,589	12,5984	0,407353
148,687	12,7005	0,407614
148,787	12,7558	0,407903
148,881	12,861	0,408165
148,981	12,9187	0,408439
149,063	13,023	0,408668
149,163	13,0604	0,40894
149,249	13,1706	0,409189
149,349	13,2466	0,409467
149,449	13,3045	0,409732
149,527	13,4058	0,409977
149,627	13,4933	0,410238
149,727	13,5599	0,4105
149,827	13,6309	0,41079
149,909	13,7357	0,411016
150,009	13,801	0,411301
150,109	13,8742	0,411574
150,209	13,9248	0,41185
150,287	14,0318	0,412072
150,387	14,1036	0,412346
150,483	14,2123	0,412622
150,583	14,2713	0,412891
150,683	14,3735	0,413163
150,783	14,4399	0,413449
150,881	14,5436	0,41373
150,981	14,5799	0,413997
151,059	14,683	0,414216
151,159	14,7582	0,414488
151,259	14,8149	0,414772
151,345	14,9216	0,414995
151,445	15,0015	0,415275
151,541	15,1043	0,415546
151,641	15,1626	0,415837
151,741	15,2493	0,41612
151,841	15,3357	0,41639
151,941	15,4154	0,416664
152,041	15,4854	0,416939
152,127	15,5909	0,417189
152,227	15,6574	0,417452
152,327	15,7571	0,417725
152,427	15,8518	0,418018
152,523	15,9584	0,418288
152,623	16,0144	0,418557
152,723	16,088	0,418841
152,813	16,2003	0,419098
152,913	16,2883	0,419365
153,013	16,3336	0,419638
153,099	16,4388	0,419879
153,199	16,5028	0,420161
153,293	16,6076	0,420411
153,393	16,6446	0,420695
153,475	16,7454	0,420922
153,563	16,8481	0,421173
153,663	16,9025	0,421446
153,763	16,9874	0,421721
153,853	17,0938	0,421969
153,953	17,146	0,422248
154,045	17,2478	0,422504
154,145	17,3175	0,422777
154,245	17,4175	0,42307
154,345	17,4805	0,42334
154,445	17,5678	0,423618
154,523	17,6868	0,423841
154,623	17,7143	0,424114
154,697	17,815	0,424316
154,797	17,858	0,424593
154,857	17,9584	0,42476
154,957	18,0149	0,425046
155,057	18,0829	0,425324
155,127	18,187	0,425519
155,227	18,2653	0,425784
155,327	18,3623	0,426062
155,427	18,4315	0,42635
155,505	18,5421	0,426571
155,605	18,5749	0,42684
155,683	18,6888	0,427058
155,779	18,7895	0,427338
155,879	18,8454	0,427601
155,979	18,9747	0,42788
156,079	19,0405	0,428173
156,179	19,1367	0,428424
156,279	19,1959	0,428711
156,367	19,2976	0,428949
156,461	19,3978	0,429219
156,561	19,4412	0,429495
156,647	19,55	0,429742
156,747	19,6411	0,430024
156,823	19,7447	0,430226
156,923	19,7943	0,430505
157,023	19,8841	0,430787
157,123	19,9663	0,431058
157,211	20,0678	0,431295
157,311	20,1156	0,431579
157,377	20,2174	0,431773
157,477	20,2751	0,432039
157,545	20,3754	0,432232
157,645	20,4738	0,432506
157,745	20,5678	0,432785
157,845	20,6333	0,433065
157,939	20,7341	0,43332
158,039	20,8147	0,433619
158,135	20,9177	0,433872
158,235	21,01	0,434142
158,335	21,0877	0,434423
158,431	21,1908	0,434695
158,525	21,295	0,434959
158,625	21,3603	0,435231
158,721	21,4656	0,435504
158,821	21,5614	0,435784
158,921	21,6575	0,436048
159,021	21,7438	0,43634
159,091	21,8461	0,436522
159,191	21,8953	0,436792
159,283	21,9968	0,437055
159,383	22,0861	0,437348
159,463	22,1894	0,437553
159,563	22,2435	0,437834
159,633	22,3472	0,438033
159,733	22,4137	0,438308
159,811	22,5184	0,438528
159,911	22,6197	0,43881
160,011	22,7091	0,439081
160,111	22,7957	0,439351
160,211	22,8886	0,43963
160,285	22,9917	0,439851
160,385	23,0574	0,440126
160,485	23,1487	0,440396
160,579	23,2591	0,440654
160,667	23,3592	0,440916
160,767	23,4211	0,441175
160,839	23,5216	0,441379
160,939	23,6163	0,441658
161,039	23,7035	0,441933
161,103	23,8133	0,442114
161,203	23,8756	0,442389
161,301	23,9958	0,44266
161,401	24,0399	0,442945
161,451	24,1401	0,443095
161,551	24,217	0,443359
161,651	24,3287	0,443623
161,741	24,4305	0,443878
161,827	24,5447	0,44414
161,927	24,6127	0,44442
162,027	24,7063	0,444681
162,127	24,8022	0,444945
162,227	24,9137	0,445244
162,317	25,0145	0,445493
162,417	25,093	0,44576
162,489	25,1932	0,445966
162,587	25,3014	0,446246
162,687	25,3826	0,446507
162,787	25,4709	0,446775
162,863	25,5774	0,447003
162,963	25,6703	0,447292
163,063	25,7635	0,44756
163,145	25,8647	0,447777
163,245	25,9498	0,448064
163,335	26,0547	0,448317
163,429	26,155	0,448575
163,529	26,2365	0,448851
163,615	26,342	0,449094
163,715	26,4188	0,449362
163,799	26,5202	0,4496
163,899	26,6085	0,449888
163,941	26,7159	0,449998
164,041	26,7819	0,450273
164,141	26,863	0,450562
164,227	26,9681	0,450786
164,321	27,0703	0,451059
164,401	27,1729	0,451292
164,497	27,2777	0,451539
164,597	27,3467	0,451809
164,665	27,448	0,452009
164,765	27,5308	0,452301
164,835	27,6361	0,452489
164,935	27,7191	0,452746
165,031	27,8205	0,453016
165,107	27,932	0,453244
165,207	28,0018	0,453508
165,279	28,1037	0,453707
165,379	28,2059	0,453997
165,459	28,3202	0,454221
165,559	28,3826	0,45449
165,643	28,4919	0,454722
165,741	28,6042	0,454998
165,829	28,7078	0,455254
165,929	28,7896	0,455522
166,019	28,8912	0,455762
166,101	29,0031	0,456002
166,201	29,0945	0,456284
166,291	29,1947	0,456533
166,379	29,2998	0,456766
166,479	29,3803	0,457035
166,563	29,4823	0,457282
166,645	29,5908	0,457507
166,745	29,66	0,457787
166,803	29,7614	0,457952
166,903	29,8498	0,458225
166,995	29,9708	0,45849
