C:\EA\AEwin for PCI2\AEData\MASTER\charcoal-2023-02-21-01.DTA
PCI2 (r) Location Version 
 Version E3.10

Four Channel DiSP Test
Tue Feb 21 11:50:24 2023

 ID     SSSSSSSS.mmmuuun      PARA1      PARA2  CH  DURATION AMP  ABS-ENERGY
  1     1627.0438697     4.6043   276.9860   1        32  23 152.985E-03
  1     1627.6041068     4.6043   277.1996   2        25  27 313.305E-03
  1     1627.6041182     4.6043   277.1996   1        92  28 740.003E-03
  1     1627.6263652     4.6043   277.0775   1        64  27 653.709E-03
  1     1627.7757610     4.6089   277.1996   1        50  29   1.133E+00
  1     1627.7851850     4.6043   277.0470   1       173  46  82.409E+00
  1     1627.7852230     4.6043   276.8334   2        94  25 523.630E-03
  1     1627.8717772     4.6043   277.0470   2        11  26 225.910E-03
  1     1627.8717920     4.6043   277.0470   1        52  31   1.538E+00
  1     1627.8867907     4.6043   277.2912   1        31  27 416.349E-03
  1     1627.8880685     4.6068   277.0470   1       128  34   3.242E+00
  1     1627.8880705     4.6068   277.0470   2       118  30   1.189E+00
  1     1627.8896245     4.6043   277.0775   1       128  23 116.749E-03
  1     1627.8946862     4.6068   277.1691   2       154  38   5.314E+00
  1     1627.8946925     4.6068   277.1691   1       164  41  17.743E+00
  1     1628.0341778     4.6068   276.8029   2       131  34   3.698E+00
  1     1628.0341920     4.6068   276.8029   1       130  33   3.828E+00
  1     1628.2006167     4.6068   276.5587   1        28  26 502.274E-03
  1     1628.2085538     4.6077   276.4977   2       131  23  65.715E-03
  1     1628.3881353     4.6101   276.0704   2        94  28 842.255E-03
  1     1628.3881495     4.6101   276.0704   1         9  23 278.115E-03
  1     1628.6532128     4.6092   276.3146   1         9  23 146.195E-03
  1     1629.0911357     4.6113   276.1010   2        20  26 323.030E-03
  1     1629.0911660     4.6113   276.1010   1        35  27 542.480E-03
  1     1629.0918340     4.6113   276.1010   2        88  30 795.768E-03
  1     1629.0924185     4.6113   276.0704   2       101  29   1.137E+00
  1     1629.0924312     4.6113   276.0704   1        84  30   1.376E+00
  1     1629.3924647     4.6110   275.7042   1        25  24 306.258E-03
  1     1629.6118265     4.6117   275.6127   2        24  24 194.730E-03
  1     1629.6118333     4.6117   275.6127   1        34  28 642.738E-03
  1     1629.7785030     4.6141   275.5822   1         3  24 159.455E-03
  1     1630.1401060     4.6101   275.3685   2        24  23  92.240E-03
  1     1630.5586470     4.6141   275.2769   2        12  26 217.645E-03
  1     1630.7101670     4.6165   275.2159   2       111  29 884.346E-03
  1     1630.7101880     4.6165   275.2159   1        91  33   2.459E+00
  1     1631.0192848     4.6141   275.4601   2         1  23 148.026E-03
  1     1631.0620150     4.6162   275.4601   1        29  26 409.512E-03
  1     1631.8106860     4.6175   275.5211   2        87  28 501.234E-03
  1     1631.8106942     4.6175   275.5211   1        92  31   2.307E+00
  1     1632.1443192     4.6190   275.4601   2         0  23 119.382E-03
  1     1632.8159515     4.6190   275.7347   1        39  27 664.203E-03
  1     1632.8302737     4.6211   275.5822   1        40  28 816.301E-03
  1     1632.8707625     4.6211   275.7653   1        34  26 386.535E-03
  1     1632.9314685     4.6211   275.9789   2        10  26 236.999E-03
  1     1632.9741437     4.6211   275.8568   1         7  25 278.833E-03
  1     1632.9845447     4.6190   275.8568   2        10  23 170.787E-03
  1     1632.9845632     4.6190   275.8568   1        47  26 623.224E-03
  1     1633.0198605     4.6190   276.0094   1         1  24 156.326E-03
  1     1633.4022957     4.6226   276.1010   1        21  24 258.106E-03
  1     1633.7615210     4.6211   276.5587   1        21  23 206.605E-03
  1     1634.0400822     4.6260   276.8334   2        25  28 335.625E-03
  1     1634.0401065     4.6260   276.8334   1        37  23 360.958E-03
  1     1634.4308710     4.6239   277.3217   1         3  24 270.807E-03
  1     1635.1189170     4.6260   277.8100   1        11  24 320.248E-03
  1     1635.2112140     4.6263   277.9321   2        12  25 181.180E-03
  1     1635.3290507     4.6284   277.7184   1        22  25 366.967E-03
  1     1635.3561897     4.6284   277.8100   1        33  24 317.985E-03
  1     1636.1351430     4.6309   277.1691   1        64  29   1.249E+00
  1     1636.2236583     4.6284   277.0775   1        64  23 162.561E-03
  1     1636.5017135     4.6284   277.0775   1        40  27 670.980E-03
  1     1636.5064360     4.6284   277.0775   1        47  25 472.445E-03
  1     1636.9029365     4.6312   277.0470   1        11  25 238.282E-03
  1     1637.1360522     4.6312   277.2607   1       144  37  12.439E+00
  1     1637.7228955     4.6336   277.4438   1        57  26 501.877E-03
  1     1637.7469275     4.6324   277.5659   1        30  24 198.109E-03
  1     1638.2918263     4.6358   277.7490   2         0  23 101.482E-03
  1     1638.2918298     4.6358   277.7490   1        58  30   1.448E+00
  1     1638.3122205     4.6355   277.7184   1        58  23 114.155E-03
  1     1638.8693372     4.6379   277.8100   1        22  24 227.329E-03
  1     1638.9519518     4.6373   278.0236   1        96  39  12.623E+00
  1     1638.9519672     4.6373   278.0236   2        78  25 485.141E-03
  1     1639.3574018     4.6370   278.4509   2         3  24 134.729E-03
  1     1639.3574120     4.6385   278.2983   1         9  23 143.963E-03
  1     1639.6440105     4.6385   278.2678   1         9  23 122.514E-03
  1     1639.9270923     4.6385   278.2983   1        65  28   1.093E+00
  1     1640.0807960     4.6406   278.6340   1        22  23 179.454E-03
  1     1640.0825055     4.6385   278.6340   1        63  31   1.946E+00
  1     1640.0825100     4.6385   278.6340   2        73  27 439.422E-03
  1     1640.2371408     4.6431   278.4509   1        26  24 305.480E-03
  1     1640.3343922     4.6419   278.5424   2       108  37   3.289E+00
  1     1640.3343952     4.6419   278.5424   1       166  48 117.361E+00
  1     1640.4747625     4.6425   278.4203   1         3  24 220.143E-03
  1     1640.6999353     4.6385   278.5424   1         3  23 186.711E-03
  1     1640.7009547     4.6403   278.2983   1        31  24 315.633E-03
  1     1641.5776915     4.6455   278.5424   2         0  23 166.443E-03
  1     1643.0282567     4.6471   279.0307   1       354  43  37.262E+00
  1     1643.0284075     4.6474   279.3664   2       125  38   9.504E+00
  1     1643.1908982     4.6492   278.5119   1        25  27 469.809E-03
  1     1643.3793635     4.6486   278.7866   2       125  23 124.624E-03
  1     1643.3793847     4.6486   278.7866   1        27  25 307.377E-03
  1     1643.5812803     4.6480   279.0002   1         7  24 290.172E-03
  1     1643.6491260     4.6507   279.0002   1        40  25 380.631E-03
  1     1643.6874325     4.6516   279.1833   2        10  24 153.685E-03
  1     1643.8207767     4.6522   279.0307   2        10  24 192.340E-03
  1     1644.3552717     4.6529   279.6106   1        35  25 415.842E-03
  1     1644.6599650     4.6529   279.7327   1        35  23 130.390E-03
  1     1645.9356062     4.6580   281.2281   2         3  26 197.704E-03
  1     1645.9548538     4.6577   281.2281   2         0  23 192.269E-03
  1     1645.9548670     4.6577   281.2281   1        58  25 599.895E-03
  1     1645.9571580     4.6577   281.1365   1        27  25 345.116E-03
  1     1646.1650908     4.6553   281.3501   1        27  23 172.009E-03
  1     1646.4176068     4.6580   281.7164   1        26  25 418.992E-03
  1     1646.8238655     4.6580   281.7164   1        25  29 637.764E-03
  1     1646.8266333     4.6580   282.0521   1       211  33   4.401E+00
  1     1646.8357925     4.6602   281.7164   1        20  24 366.257E-03
  1     1648.0595085     4.6629   282.8456   1         9  25 236.324E-03
  1     1648.1362143     4.6629   282.6930   1        56  26 577.190E-03
  1     1648.2464022     4.6629   282.6930   2         0  23  65.135E-03
  1     1648.8072618     4.6629   283.1507   1        97  38   6.806E+00
  1     1648.8072735     4.6629   283.1507   2        30  25 365.991E-03
  1     1648.9675720     4.6620   283.1507   1        36  27 578.999E-03
  1     1649.4823273     4.6675   283.0592   2        30  23  98.496E-03
  1     1649.9502332     4.6675   283.3033   1        36  23 156.024E-03
  1     1650.2208410     4.6687   283.2728   1        46  27 795.405E-03
  1     1650.2225823     4.6693   283.0897   1         4  24 173.271E-03
  1     1651.4301670     4.6718   283.6390   1        12  26 246.699E-03
  1     1651.5566005     4.6727   283.6696   2        63  27 344.845E-03
  1     1651.6486693     4.6724   283.6696   2        20  25 308.105E-03
  1     1651.8749270     4.6724   284.0968   2         6  25 283.264E-03
  1     1651.8749392     4.6724   284.0968   1        75  26 784.605E-03
  1     1651.9105307     4.6718   283.8832   2         3  24 173.416E-03
  1     1652.6021925     4.6742   284.6156   1        41  26 613.098E-03
  1     1652.7370665     4.6767   284.6156   2        90  35   2.548E+00
  1     1652.7370930     4.6767   284.6156   1        51  28 423.747E-03
  1     1653.6115605     4.6776   285.0429   1        28  26 303.795E-03
  1     1654.1743457     4.6776   285.8364   1        28  26 428.962E-03
  1     1654.4596163     4.6776   285.9584   2        39  29 533.705E-03
  1     1654.4596517     4.6776   285.9584   1        18  26 281.811E-03
  1     1654.5154215     4.6809   286.0805   1        18  23  78.390E-03
  1     1654.6051100     4.6809   286.1110   2        39  23 140.010E-03
  1     1654.6057253     4.6800   286.0195   1        37  27 650.945E-03
  1     1654.7117195     4.6776   286.1110   2         0  23 114.722E-03
  1     1654.7117355     4.6776   286.1110   1        15  24 288.654E-03
  1     1654.8717850     4.6821   285.9890   2         0  23 114.896E-03
  1     1654.8718207     4.6800   286.1110   1        15  23 132.159E-03
  1     1655.1130355     4.6825   286.3246   1        21  26 365.470E-03
  1     1655.3516008     4.6815   286.5078   2         0  23  84.916E-03
  1     1655.4194848     4.6825   286.5993   2        93  26 445.136E-03
  1     1655.4194950     4.6825   286.5993   1        40  27 606.879E-03
  1     1655.9673290     4.6846   286.7519   1        49  25 412.525E-03
  1     1656.1835950     4.6846   286.5993   1       150  46  43.595E+00
  1     1656.1836025     4.6846   286.5993   2       105  29   1.340E+00
  1     1656.1844872     4.6825   286.5993   1       180  38  10.004E+00
  1     1656.1845050     4.6825   286.5993   2        34  29 628.005E-03
  1     1656.1849880     4.6849   286.8435   2       109  32   1.551E+00
  1     1656.1858225     4.6849   286.7824   1        59  30   1.463E+00
  1     1656.2090617     4.6864   286.4772   2        11  25 176.173E-03
  1     1656.2149125     4.6849   286.8435   1        66  26 641.141E-03
  1     1656.2565730     4.6849   285.6227   1        38  25 415.818E-03
  1     1656.2575498     4.6873   285.5922   1        40  26 551.372E-03
  1     1656.2581935     4.6864   285.6227   1        18  25 324.483E-03
  1     1656.7232335     4.6846   285.1039   2        25  26 245.288E-03
  1     1656.9700260     4.6870   285.0124   1        45  24 318.265E-03
  1     1657.3482387     4.6870   285.1344   1        29  30 632.502E-03
  1     1657.7829223     4.6889   285.2260   1        47  29 977.687E-03
  1     1657.7849910     4.6898   285.1039   1         6  24 199.774E-03
  1     1657.8517280     4.6898   285.1039   1        47  28 800.693E-03
  1     1657.9113527     4.6895   285.3175   2        35  29 303.839E-03
  1     1657.9113673     4.6895   285.3175   1        87  27 760.197E-03
  1     1657.9188327     4.6907   285.3786   2         8  25 156.787E-03
  1     1658.0809790     4.6895   285.6227   2        11  25 223.750E-03
  1     1658.0810167     4.6898   285.3786   1         1  23 156.269E-03
  1     1658.2798765     4.6919   285.6227   1        28  24 355.982E-03
  1     1658.2832167     4.6895   285.5922   1        49  27 807.199E-03
  1     1658.3635218     4.6898   285.5922   1        11  26 267.449E-03
  1     1658.3985297     4.6922   285.6227   1        40  25 485.257E-03
  1     1658.4146895     4.6922   285.5617   1       111  35   7.532E+00
  1     1658.4147153     4.6922   285.5617   2         4  24 187.225E-03
  1     1658.4326548     4.6907   285.6227   1        84  32   2.805E+00
  1     1658.4354027     4.6922   285.5922   1        40  29 662.776E-03
  1     1658.4450178     4.6913   285.6227   1         1  24 253.545E-03
  1     1658.5067555     4.6898   285.3786   1        52  26 711.662E-03
  1     1658.5116882     4.6922   285.5312   1        49  26 685.509E-03
  1     1658.5133380     4.6919   285.6227   1        79  31   1.978E+00
  1     1658.5465650     4.6922   285.6227   1        67  34   3.583E+00
  1     1658.7411148     4.6907   285.8364   2       110  32   1.571E+00
  1     1658.7411762     4.6907   285.8364   1        44  26 569.641E-03
  1     1658.7586765     4.6907   285.8364   2         8  25 179.578E-03
  1     1658.8043610     4.6898   285.6227   2         6  25 203.136E-03
  1     1658.9737678     4.6919   285.6227   2        10  25 158.344E-03
  1     1659.1221477     4.6922   285.8364   2        28  26 254.191E-03
  1     1659.2332210     4.6922   285.8364   1         4  24 228.279E-03
  1     1659.3126177     4.6922   285.8669   1         4  23 153.416E-03
  1     1659.3774417     4.6922   285.8364   1        70  32   2.081E+00
  1     1659.4743818     4.6947   285.8669   1        44  27 613.781E-03
  1     1659.4891080     4.6922   285.6227   1         7  26 223.260E-03
  1     1659.5013172     4.6944   285.6227   1        64  27 675.584E-03
  1     1659.5114883     4.6944   285.8364   1        21  25 276.445E-03
  1     1659.5321422     4.6922   285.6227   1         0  25 196.010E-03
  1     1659.5785175     4.6919   286.0195   2        13  27 321.690E-03
  1     1659.5971147     4.6947   285.8364   2        13  23 103.128E-03
  1     1659.6273490     4.6922   285.6227   2        23  27 346.824E-03
  1     1659.6860140     4.6944   285.8364   2         4  25 187.816E-03
  1     1659.7063778     4.6944   285.8669   2         4  25 140.294E-03
  1     1659.7091692     4.6944   285.5922   2         0  24 165.614E-03
  1     1659.7178855     4.6956   285.8364   2         0  23 101.431E-03
  1     1659.7231615     4.6947   285.8364   2        43  25 220.028E-03
  1     1659.7277645     4.6962   285.6227   2         6  24 198.376E-03
  1     1659.7311507     4.6944   285.8364   2        19  25 146.933E-03
  1     1659.7358005     4.6947   285.6227   2        13  24 171.715E-03
  1     1659.7394505     4.6968   285.6227   2         4  24 166.759E-03
  1     1659.7402522     4.6947   285.6227   2       173  32   1.664E+00
  1     1659.7406800     4.6968   285.8364   1         7  25 241.098E-03
  1     1659.7408900     4.6947   285.6227   2        84  30 674.469E-03
  1     1659.7415940     4.6944   285.6227   2      1084  50 112.918E+00
  1     1659.7417652     4.6947   285.8364   1        18  25 249.699E-03
  1     1659.7422163     4.6944   285.6227   1       636  50 185.576E+00
  1     1659.7431138     4.6944   285.6227   2        32  26 412.557E-03
  1     1659.7434525     4.6922   285.6227   1       938  35  15.086E+00
  1     1659.7437915     4.6962   285.6227   2        95  28 800.974E-03
  1     1659.7443382     4.6922   285.4701   2       495  27   2.055E+00
  1     1659.7449533     4.6944   285.8364   1        30  27 476.413E-03
  1     1659.7453618     4.6944   285.5312   2         0  23 166.616E-03
  1     1659.7458950     4.6937   285.6227   1       113  27   1.204E+00
  1     1659.7459622     4.6937   285.6227   2         2  25 164.662E-03
  1     1659.7464072     4.6922   285.5006   2         3  25 148.889E-03
  1     1659.7476712     4.6947   285.6227   1        41  23 299.674E-03
  1     1659.7507605     4.6956   285.6227   2        25  27 258.813E-03
  1     1659.7545707     4.6944   285.6227   1       270  50 217.804E+00
  1     1659.7545870     4.6944   285.6227   2       140  32   1.556E+00
  1     1659.7557660     4.6947   285.6227   1         2  24 241.412E-03
  1     1659.7565298     4.6947   285.6227   2         8  26 205.831E-03
  1     1659.7594012     4.6956   285.6227   2         8  23 125.759E-03
  1     1659.7604350     4.6947   285.6227   1        85  30   2.071E+00
  1     1659.7664733     4.6922   285.6227   1        47  26 514.997E-03
  1     1659.7794445     4.6947   285.8364   2        40  32 703.942E-03
  1     1659.8244420     4.6947   252.4186   2         1  25 156.421E-03
  1     1659.8479427     4.6962   250.2213   1        12  24 300.782E-03
  1     1659.8864260     4.6944   248.9090   1        44  25 443.063E-03
  1     1659.9330230     4.6947   247.7798   1         0  23 190.489E-03
  1     1659.9821553     4.6971   246.9863   2         1  23  78.807E-03
  1     1660.0164965     4.6947   246.5285   1        87  29   1.413E+00
  1     1660.0286980     4.6956   246.2538   1        51  26 487.340E-03
  1     1660.0640715     4.6962   245.5824   1        51  23 147.374E-03
  1     1660.0713248     4.6947   245.5824   2         1  23 188.608E-03
  1     1660.0713270     4.6947   245.5824   1        74  32   2.655E+00
  1     1660.0762782     4.6968   245.8266   1        74  23 248.280E-03
  1     1660.0765270     4.6956   245.8266   2       134  39   4.506E+00
  1     1660.2637802     4.6956   244.4533   1        74  23 241.327E-03
  1     1660.3728153     4.6968   244.0870   1        41  26 596.052E-03
  1     1660.5177870     4.6971   243.6293   1        40  27 762.632E-03
  1     1660.7751772     4.6995   243.1410   1        34  27 516.486E-03
  1     1660.7751850     4.6995   243.1410   2       134  23 156.491E-03
  1     1661.0830532     4.6971   243.3851   1        29  27 415.465E-03
  1     1661.2655972     4.7011   243.4767   1        29  23 151.249E-03
  1     1661.3148727     4.6995   243.4767   1       111  38   7.907E+00
  1     1661.5217192     4.7011   243.6293   1        35  27 640.969E-03
  1     1661.6168285     4.6971   243.6293   1        59  31   1.870E+00
  1     1661.6525272     4.6992   243.7819   2        44  32 775.023E-03
  1     1661.6525600     4.6992   243.7819   1         9  27 420.080E-03
  1     1661.7506187     4.7011   243.6293   1        55  29   1.363E+00
  1     1661.9899110     4.7020   243.5987   1        72  32   2.552E+00
  1     1662.0510275     4.7020   243.8734   2        11  26 224.667E-03
  1     1662.2702728     4.7005   244.0260   2        11  23  72.948E-03
  1     1662.7957615     4.7044   244.3617   1        38  24 490.965E-03
  1     1662.8119785     4.7020   244.3312   1        24  24 315.606E-03
  1     1662.8122617     4.7044   244.2702   2        99  27 891.070E-03
  1     1662.8781960     4.7041   244.4838   1         9  24 299.204E-03
  1     1663.9722930     4.7063   245.5824   1        53  26 607.062E-03
  1     1664.5216408     4.7078   246.4064   1        53  23 145.260E-03
  1     1664.5967167     4.7078   246.5590   2         1  24 151.622E-03
  1     1664.7644993     4.7093   246.8032   1        20  23 202.401E-03
  1     1665.2158937     4.7102   247.5356   1        89  34   3.582E+00
  1     1666.2006688     4.7151   248.7564   1        43  26 628.218E-03
  1     1666.4956040     4.7114   249.3973   1        45  29 784.918E-03
  1     1666.9972523     4.7163   249.9466   1       102  27   1.253E+00
  1     1668.0297472     4.7157   250.4654   1        33  27 608.645E-03
  1     1668.8187412     4.7191   251.1978   1        48  30   1.274E+00
  1     1669.2540075     4.7215   251.3199   1         1  24 155.726E-03
  1     1669.2809995     4.7215   251.4420   2        76  31 999.874E-03
  1     1669.2810187     4.7191   251.4115   1        54  27 887.221E-03
  1     1669.6071292     4.7215   251.5946   1        24  24 196.851E-03
  1     1669.6343340     4.7237   251.6556   1        24  23  94.515E-03
  1     1669.9798477     4.7237   252.1439   1        77  30   1.138E+00
  1     1670.0087915     4.7215   251.8998   1        25  25 379.519E-03
  1     1670.1878278     4.7237   252.2660   1        25  24 251.907E-03
  1     1670.3415347     4.7237   252.4186   1        57  27 626.808E-03
  1     1670.4255348     4.7237   252.4186   1        24  25 320.966E-03
  1     1670.6009180     4.7255   252.6627   2        65  36   1.698E+00
  1     1670.6009613     4.7255   252.6627   1         3  26 215.578E-03
  1     1670.8006575     4.7249   252.8764   2        16  26 306.467E-03
  1     1670.8006640     4.7249   252.8764   1        44  25 496.514E-03
  1     1670.9972285     4.7267   252.8764   2        17  26 296.710E-03
  1     1671.3311765     4.7285   253.3036   1        76  31   1.762E+00
  1     1671.8557583     4.7310   253.7919   1        37  27 680.285E-03
  1     1671.8572573     4.7285   253.8224   1        47  26 625.782E-03
  1     1671.8574715     4.7298   253.9445   2        17  23 238.102E-03
  1     1672.2519565     4.7288   254.1276   1        30  25 290.868E-03
  1     1672.3630060     4.7304   254.3413   1        79  31   1.992E+00
  1     1672.9888780     4.7310   254.5854   1        47  28 895.042E-03
  1     1673.3878112     4.7310   254.8296   1        69  29   1.411E+00
  1     1673.4306198     4.7334   254.8296   2        17  23  82.031E-03
  1     1674.0945742     4.7362   255.3484   1        86  29   1.003E+00
  1     1674.6521902     4.7362   256.0808   2        18  27 451.538E-03
  1     1674.6521940     4.7362   256.0808   1        88  34   4.881E+00
  1     1674.7256232     4.7362   255.9282   1        52  28 787.656E-03
  1     1674.7404020     4.7362   256.0808   2         0  23 131.981E-03
  1     1674.8439253     4.7362   256.0808   1        74  33   2.242E+00
  1     1675.4199535     4.7386   256.5386   1         6  24 226.177E-03
  1     1675.5461645     4.7362   256.6607   1        17  26 286.194E-03
  1     1675.8921295     4.7386   257.0574   1         9  25 304.366E-03
  1     1676.0149837     4.7407   257.0574   2        16  24 173.158E-03
  1     1676.1453950     4.7407   257.0574   2        17  27 515.281E-03
  1     1676.1454010     4.7407   257.0574   1        85  34   2.300E+00
  1     1676.5473985     4.7411   257.3015   2        87  29 784.415E-03
  1     1676.5474040     4.7411   257.3015   1       147  39  15.566E+00
  1     1676.9926650     4.7411   257.5457   1       147  23 166.409E-03
  1     1677.0711360     4.7411   257.5152   2        87  23 179.209E-03
  1     1677.0711428     4.7411   257.5152   1        64  28   1.250E+00
  1     1677.1660625     4.7411   257.3015   2        23  28 298.186E-03
  1     1677.9203092     4.7450   257.5457   2        32  26 378.768E-03
  1     1677.9373995     4.7456   257.5457   2        32  23 180.620E-03
  1     1677.9374145     4.7450   257.5457   1        51  26 593.122E-03
  1     1679.0214237     4.7481   258.0035   2        27  24 275.354E-03
  1     1679.0214460     4.7481   258.0035   1        43  28 753.935E-03
  1     1679.1919870     4.7481   258.2781   1         5  24 208.019E-03
  1     1679.2741113     4.7505   258.1255   2        93  31 838.277E-03
  1     1679.2741222     4.7505   258.1255   1        95  35   5.858E+00
  1     1679.3987855     4.7481   258.1561   1        86  35   5.915E+00
  1     1679.4755807     4.7508   258.0035   1        19  26 444.040E-03
  1     1679.5218042     4.7484   258.0340   2        15  25 190.992E-03
  1     1679.5218163     4.7505   257.8814   1        46  28 672.212E-03
  1     1679.6305682     4.7505   258.0035   2         4  26 161.514E-03
  1     1679.6305693     4.7505   258.0035   1        60  30   1.556E+00
  1     1679.9797047     4.7508   258.2476   1        88  35   3.494E+00
  1     1680.1472628     4.7508   258.0340   1        88  23 129.890E-03
  1     1680.9481523     4.7533   258.2781   2         4  23  67.988E-03
  1     1681.3962347     4.7557   258.7054   1         6  24 281.909E-03
  1     1681.6191592     4.7557   258.7664   1         1  24 201.702E-03
  1     1681.7829675     4.7557   259.1021   1       105  33   3.562E+00
  1     1681.7829777     4.7557   259.1021   2        61  32   1.118E+00
  1     1681.9248485     4.7554   258.8885   2         4  25 169.943E-03
  1     1681.9695812     4.7557   258.7664   1        92  32   1.872E+00
  1     1682.0972482     4.7554   258.7664   1        92  23  86.189E-03
  1     1682.3793430     4.7557   258.9801   1        32  27 596.992E-03
  1     1682.6487822     4.7557   259.1632   2         4  23 106.979E-03
  1     1682.6525585     4.7581   259.2547   1        56  27 656.649E-03
  1     1682.9394068     4.7597   259.1327   1        95  34   3.497E+00
  1     1683.7464607     4.7606   259.4989   1         1  24 153.407E-03
  1     1683.8386013     4.7630   259.4989   2        47  26 321.885E-03
  1     1684.2553847     4.7645   259.8346   1         0  24 214.308E-03
  1     1684.5421745     4.7630   259.6820   2        11  25 248.037E-03
  1     1684.5422290     4.7630   259.7125   1        11  25 331.620E-03
  1     1684.9649103     4.7652   259.0106   1        64  27 746.762E-03
  1     1684.9674130     4.7652   259.0106   1        48  25 427.303E-03
  1     1685.0120097     4.7658   258.9496   1        10  26 298.384E-03
  1     1685.1247910     4.7630   259.0106   1        84  34   2.498E+00
  1     1685.3847763     4.7639   259.0106   1        49  29 873.277E-03
  1     1685.6610750     4.7664   258.9801   1        49  23 180.964E-03
  1     1686.0133967     4.7670   259.4989   2        11  26 300.500E-03
  1     1686.0134100     4.7664   259.2547   1        62  29   1.106E+00
  1     1686.1818805     4.7676   259.2547   1         1  25 198.444E-03
  1     1686.1872353     4.7676   259.0106   2        17  26 177.568E-03
  1     1686.2345268     4.7679   259.2547   1        57  27 763.769E-03
  1     1686.3010615     4.7670   259.2242   2       102  28 896.453E-03
  1     1686.3010757     4.7670   259.2242   1        84  30   1.462E+00
  1     1686.4560877     4.7700   259.3768   2        23  27 428.121E-03
  1     1686.5239892     4.7676   259.2242   2         5  23 177.277E-03
  1     1686.8202865     4.7679   259.4989   1         8  25 250.518E-03
  1     1687.0080993     4.7703   259.4684   1         8  23 114.070E-03
  1     1687.0115745     4.7703   259.5905   1        25  24 322.613E-03
  1     1687.0749282     4.7703   259.6210   2         5  23  93.152E-03
  1     1687.1166747     4.7703   259.4989   1         1  24 153.406E-03
  1     1687.5372320     4.7703   259.8346   1        31  27 336.085E-03
  1     1687.8389835     4.7719   259.4989   1        54  29 723.914E-03
  1     1687.9363495     4.7740   259.8346   2        28  28 435.308E-03
  1     1688.6152868     4.7752   259.9872   1        32  26 393.769E-03
  1     1689.8829078     4.7752   261.0553   1        45  27 680.060E-03
  1     1690.0990590     4.7777   261.2079   2       131  29   1.209E+00
  1     1690.0990608     4.7777   261.2079   1       164  35   3.839E+00
  1     1690.9427508     4.7801   262.1540   1        87  33   3.398E+00
  1     1691.1345533     4.7801   262.1540   1        14  25 351.698E-03
  1     1692.0882165     4.7850   263.1306   1         0  23 111.434E-03
  1     1692.1827818     4.7841   263.0085   1        17  24 235.937E-03
  1     1692.4454150     4.7841   263.1611   2        10  25 201.141E-03
  1     1692.4467190     4.7835   263.1611   2         8  23 118.521E-03
  1     1692.4619820     4.7847   263.1611   2         3  24 161.486E-03
  1     1692.7050817     4.7850   263.1306   1        77  26 635.861E-03
  1     1692.7418305     4.7871   263.1306   1        77  23 118.030E-03
  1     1693.2200105     4.7871   263.1611   2        10  24 137.946E-03
  1     1693.6333928     4.7890   262.6728   1        53  28 948.233E-03
  1     1694.4089573     4.7920   261.6352   1         4  23 209.634E-03
  1     1694.7080978     4.7938   261.4215   1       121  36   4.780E+00
  1     1694.7081215     4.7938   261.4215   2        14  25 297.909E-03
  1     1694.7116608     4.7935   261.4215   2         7  25 130.628E-03
  1     1695.4324300     4.7948   261.0553   1         9  24 244.670E-03
  1     1695.8775480     4.7948   261.1774   1        59  27   1.054E+00
  1     1696.4307600     4.7972   261.6047   2        75  30 767.268E-03
  1     1696.4307622     4.7972   261.6047   1       127  42  33.454E+00
  1     1696.9675165     4.7984   261.6657   1        48  27 803.516E-03
  1     1697.1619217     4.7972   261.7878   1       124  36   6.490E+00
  1     1697.1619405     4.7972   261.7878   2       110  31   1.539E+00
  1     1697.3360650     4.7996   261.9404   1         0  23 152.756E-03
  1     1697.3434707     4.7972   261.9404   1        73  33   2.076E+00
  1     1697.3448000     4.7981   261.9099   1        73  23 179.187E-03
  1     1697.5010800     4.7993   261.6962   1       108  37   9.678E+00
  1     1697.6999322     4.7996   261.9099   1        70  28 862.917E-03
  1     1697.7292033     4.7996   262.1845   1        33  26 408.472E-03
  1     1697.8167880     4.7996   261.9404   1        69  32   2.304E+00
  1     1697.9826640     4.7996   262.1845   1       101  33   2.248E+00
  1     1698.2127460     4.8036   262.5202   1        27  24 267.796E-03
  1     1698.4945988     4.8021   262.8864   1        27  24 214.097E-03
  1     1698.6108732     4.8018   263.1306   2        18  25 197.559E-03
  1     1698.6490040     4.8018   262.9170   1        87  35   3.662E+00
  1     1698.6490187     4.8021   262.9170   2        34  29 465.290E-03
  1     1700.5501052     4.8094   264.3818   2         3  24 176.346E-03
  1     1700.5501080     4.8094   264.3818   1        59  26 430.616E-03
  1     1701.4944215     4.8082   265.6026   2         3  23  58.712E-03
  1     1701.6817092     4.8094   265.6942   1        48  29 930.743E-03
  1     1701.7299195     4.8094   265.7247   2         3  23  92.039E-03
  1     1701.7431107     4.8094   265.6026   1        55  26 500.548E-03
  1     1701.7469345     4.8094   265.8162   1         3  24 155.520E-03
  1     1701.9073495     4.8140   265.7552   1        33  26 499.273E-03
  1     1702.2787310     4.8115   266.3045   1        65  29   1.071E+00
  1     1703.0893812     4.8140   267.0675   1        41  25 517.440E-03
  1     1703.6186172     4.8164   267.5558   1         4  23 194.062E-03
  1     1703.6850730     4.8158   267.4337   2         3  23 117.300E-03
  1     1704.5043488     4.8189   268.3798   2         3  23  83.767E-03
  1     1704.8495255     4.8213   268.5324   1        64  33   1.956E+00
